datetime,1A-Th-Chilled Water
2021-09-03 19:00:00,-2.0211148607999103
2021-09-03 19:15:00,0.9947269300351566
2021-09-03 19:30:00,0.8711682591753044
2021-09-03 19:45:00,0.8169416958640444
2021-09-03 20:00:00,0.7861797373600548
2021-09-03 20:15:00,0.7282938685897128
2021-09-03 20:30:00,0.6707276833230974
2021-09-03 20:45:00,0.641930582077805
2021-09-03 21:00:00,0.6035171359879637
2021-09-03 21:15:00,0.5722647555505975
2021-09-03 21:30:00,0.5299006187699683
2021-09-03 21:45:00,0.5179010689179501
2021-09-03 22:00:00,0.4826726590826148
2021-09-03 22:15:00,0.4627299791012851
2021-09-03 22:30:00,0.4374187115644853
2021-09-03 22:45:00,0.4268023211708522
2021-09-03 23:00:00,0.3884434743208078
2021-09-03 23:15:00,0.3751163523492926
2021-09-03 23:30:00,0.3708919742910497
2021-09-03 23:45:00,0.3555316948846626
2021-09-04 00:00:00,0.3376491871099647
2021-09-04 00:15:00,0.3280995217694841
2021-09-04 00:30:00,0.3276247936401427
2021-09-04 00:45:00,0.3226780636644083
2021-09-04 01:00:00,0.3174033188804048
2021-09-04 01:15:00,0.3238767919786772
2021-09-04 01:30:00,0.329311568983391
2021-09-04 01:45:00,0.3212764732050041
2021-09-04 02:00:00,0.301924526301799
2021-09-04 02:15:00,0.3043009625473639
2021-09-04 02:30:00,0.3013573113026227
2021-09-04 02:45:00,0.2950861620392528
2021-09-04 03:00:00,0.2921607890136407
2021-09-04 03:15:00,0.2794474468577092
2021-09-04 03:30:00,0.2842779665519679
2021-09-04 03:45:00,0.272314725032955
2021-09-04 04:00:00,0.2723767612729395
2021-09-04 04:15:00,0.2704937317100659
2021-09-04 04:30:00,0.2592543683331017
2021-09-04 04:45:00,0.2474084309163454
2021-09-04 05:00:00,-7.603749873634661
2021-09-04 05:15:00,-1551.9780511376623
2021-09-04 05:30:00,-298.1327852216444
2021-09-04 05:45:00,-227.6060519462106
2021-09-04 06:00:00,-158.21786325773158
2021-09-04 06:15:00,-78.43556137742179
2021-09-04 06:30:00,-41.7235018403301
2021-09-04 06:45:00,-11.269663988713942
2021-09-04 07:00:00,-17.835215200992888
2021-09-04 07:15:00,-23.27354802545069
2021-09-04 07:30:00,-20.177072802030377
2021-09-04 07:45:00,20.949173845680697
2021-09-04 08:00:00,43.77944981821975
2021-09-04 08:15:00,65.40095722597638
2021-09-04 08:30:00,85.39621265604777
2021-09-04 08:45:00,78.00034663518386
2021-09-04 09:00:00,83.66309985524622
2021-09-04 09:15:00,79.58749126224907
2021-09-04 09:30:00,-1802.3935419520744
2021-09-04 09:45:00,-1252.6377612706358
2021-09-04 10:00:00,-1205.6318121061022
2021-09-04 10:15:00,-1362.3523262365948
2021-09-04 10:30:00,-1632.985208865961
2021-09-04 10:45:00,-1321.39114015606
2021-09-04 11:00:00,-1452.027422918618
2021-09-04 11:15:00,-1770.220867720995
2021-09-04 11:30:00,-2041.492727244855
2021-09-04 11:45:00,-2137.9661375989112
2021-09-04 12:00:00,-2331.9387296950867
2021-09-04 12:15:00,-2566.81503184154
2021-09-04 12:30:00,-2789.107114067069
2021-09-04 12:45:00,-2627.601993180816
2021-09-04 13:00:00,-2969.013137784167
2021-09-04 13:15:00,-2752.923713987344
2021-09-04 13:30:00,-3096.863427164064
2021-09-04 13:45:00,-3089.358192075992
2021-09-04 14:00:00,-3132.678164097136
2021-09-04 14:15:00,-3075.909323772831
2021-09-04 14:30:00,-3034.230637293418
2021-09-04 14:45:00,-3195.284783081518
2021-09-04 15:00:00,-3121.5240282194427
2021-09-04 15:15:00,-2936.955776820731
2021-09-04 15:30:00,-3290.6732725138363
2021-09-04 15:45:00,-3304.703494080204
2021-09-04 16:00:00,-3266.007960244709
2021-09-04 16:15:00,-2781.0618361116376
2021-09-04 16:30:00,-2845.2219389305405
2021-09-04 16:45:00,-2759.2717071946854
2021-09-04 17:00:00,-2541.783365263733
2021-09-04 17:15:00,-2234.3487433755304
2021-09-04 17:30:00,-2019.27432234182
2021-09-04 17:45:00,-1913.843076309597
2021-09-04 18:00:00,-1579.7680669398558
2021-09-04 18:15:00,-1839.2774372492656
2021-09-04 18:30:00,-1542.5904839167708
2021-09-04 18:45:00,-612.2846518502289
2021-09-04 19:00:00,-7.760589276296976
2021-09-04 19:15:00,-1116.8855689127363
2021-09-04 19:30:00,-1092.9450051703511
2021-09-04 19:45:00,-1152.5260641416708
2021-09-04 20:00:00,-1233.4525790596003
2021-09-04 20:15:00,-1080.9990610404495
2021-09-04 20:30:00,-1225.4858596214522
2021-09-04 20:45:00,-1053.6772446190114
2021-09-04 21:00:00,-1091.997853752064
2021-09-04 21:15:00,-1040.325581557326
2021-09-04 21:30:00,-825.5461719417392
2021-09-04 21:45:00,-1144.2443704360453
2021-09-04 22:00:00,-1060.9586067033836
2021-09-04 22:15:00,-8.085062101474666
2021-09-04 22:30:00,0.2528909242038671
2021-09-04 22:45:00,0.2283507221932206
2021-09-04 23:00:00,0.2085903587036423
2021-09-04 23:15:00,0.1879499625684824
2021-09-04 23:30:00,0.1746210633002232
2021-09-04 23:45:00,0.1627397526470217
2021-09-05 00:00:00,0.1567079986457743
2021-09-05 00:15:00,0.1563908829734147
2021-09-05 00:30:00,0.145599980802376
2021-09-05 00:45:00,0.142402358408274
2021-09-05 01:00:00,0.1355163874280474
2021-09-05 01:15:00,0.1305065585701773
2021-09-05 01:30:00,0.1177088012072436
2021-09-05 01:45:00,0.1118962272171886
2021-09-05 02:00:00,0.11955350883589
2021-09-05 02:15:00,0.1334552513406871
2021-09-05 02:30:00,0.1351404899158409
2021-09-05 02:45:00,0.1333029665084899
2021-09-05 03:00:00,0.1354007969551111
2021-09-05 03:15:00,0.1453415955430573
2021-09-05 03:30:00,0.1438908911549508
2021-09-05 03:45:00,0.1409393477701007
2021-09-05 04:00:00,0.1437014314401986
2021-09-05 04:15:00,0.1411170608493351
2021-09-05 04:30:00,0.1400370442602876
2021-09-05 04:45:00,0.1398152253530988
2021-09-05 05:00:00,-3.9743952472759614
2021-09-05 05:15:00,-2218.8355103768463
2021-09-05 05:30:00,-676.6467239319738
2021-09-05 05:45:00,-612.4813836047963
2021-09-05 06:00:00,-567.6451055251908
2021-09-05 06:15:00,-794.99127116966
2021-09-05 06:30:00,-573.667861160489
2021-09-05 06:45:00,-884.2343442491195
2021-09-05 07:00:00,-549.9313058997252
2021-09-05 07:15:00,-808.8863147984241
2021-09-05 07:30:00,-950.798355844518
2021-09-05 07:45:00,-716.379055199887
2021-09-05 08:00:00,
2021-09-05 08:15:00,-1302.9850339170416
2021-09-05 08:30:00,-1455.7755814464513
2021-09-05 08:45:00,-1677.219216604744
2021-09-05 09:00:00,-1518.6146869462332
2021-09-05 09:15:00,-1240.6397920888885
2021-09-05 09:30:00,-1360.7566813557055
2021-09-05 09:45:00,-1533.1583744046136
2021-09-05 10:00:00,-1469.1776635894075
2021-09-05 10:15:00,-1687.0559454367192
2021-09-05 10:30:00,-2010.121762331241
2021-09-05 10:45:00,-1916.7229695212263
2021-09-05 11:00:00,-1732.6931382699445
2021-09-05 11:15:00,-2022.8694927655963
2021-09-05 11:30:00,-2267.58128663229
2021-09-05 11:45:00,-2407.5248795589164
2021-09-05 12:00:00,-2660.2924848517105
2021-09-05 12:15:00,-2780.652246994025
2021-09-05 12:30:00,-2681.5463990296093
2021-09-05 12:45:00,-2982.8322021458216
2021-09-05 13:00:00,-3069.1051505841774
2021-09-05 13:15:00,-3079.1658081848263
2021-09-05 13:30:00,-3190.953843513453
2021-09-05 13:45:00,-3221.7733466728096
2021-09-05 14:00:00,-3130.7555524070194
2021-09-05 14:15:00,-3167.0615268033443
2021-09-05 14:30:00,-3319.596140083132
2021-09-05 14:45:00,-3012.1014991452203
2021-09-05 15:00:00,-3058.067094001072
2021-09-05 15:15:00,-3099.7406557548443
2021-09-05 15:30:00,-3168.813416078732
2021-09-05 15:45:00,-3097.184982191616
2021-09-05 16:00:00,-2935.8440857453
2021-09-05 16:15:00,-2796.633932649473
2021-09-05 16:30:00,-2931.299733755496
2021-09-05 16:45:00,-2636.676574926121
2021-09-05 17:00:00,-2729.077793849344
2021-09-05 17:15:00,-2416.496831620851
2021-09-05 17:30:00,-2203.824711897658
2021-09-05 17:45:00,-2128.5081063082816
2021-09-05 18:00:00,-1869.3823630268616
2021-09-05 18:15:00,-1850.3867283161896
2021-09-05 18:30:00,-1948.8574006521792
2021-09-05 18:45:00,-1499.5723951257814
2021-09-05 19:00:00,-1381.027132253735
2021-09-05 19:15:00,-1582.7440258869703
2021-09-05 19:30:00,-857.8438837296167
2021-09-05 19:45:00,-167.46657099035633
2021-09-05 20:00:00,1.2222317440343355
2021-09-05 20:15:00,-701.5022649019231
2021-09-05 20:30:00,-1193.9049865677705
2021-09-05 20:45:00,-1171.0718128322376
2021-09-05 21:00:00,-1810.2016678740988
2021-09-05 21:15:00,-1398.2894105608468
2021-09-05 21:30:00,-1034.8930253686449
2021-09-05 21:45:00,-1137.574898548602
2021-09-05 22:00:00,-1360.1314455929985
2021-09-05 22:15:00,-1335.823070472162
2021-09-05 22:30:00,-392.6979009762496
2021-09-05 22:45:00,0.5142986591513122
2021-09-05 23:00:00,0.4860606597797098
2021-09-05 23:15:00,
2021-09-05 23:30:00,0.3748907544469111
2021-09-05 23:45:00,0.3504451894298356
2021-09-06 00:00:00,0.3236880790439452
2021-09-06 00:15:00,0.2987116938404889
2021-09-06 00:30:00,0.2781591924197107
2021-09-06 00:45:00,0.2553154764540195
2021-09-06 01:00:00,0.2367494993134845
2021-09-06 01:15:00,0.2195062243791278
2021-09-06 01:30:00,24.193871940699843
2021-09-06 01:45:00,-583.6105113879833
2021-09-06 02:00:00,-45.38700922362328
2021-09-06 02:15:00,-606.4924066190302
2021-09-06 02:30:00,-288.25677978540404
2021-09-06 02:45:00,-416.3925437055981
2021-09-06 03:00:00,-687.144156298294
2021-09-06 03:15:00,-130.34650236860506
2021-09-06 03:30:00,-480.06127762249247
2021-09-06 03:45:00,-728.2432186406639
2021-09-06 04:00:00,2.007922278022226
2021-09-06 04:15:00,
2021-09-06 04:30:00,-889.2895049405213
2021-09-06 04:45:00,-284.6047983492606
2021-09-06 05:00:00,-747.3195105496992
2021-09-06 05:15:00,0.8544103403488317
2021-09-06 05:30:00,-1760.3246323555445
2021-09-06 05:45:00,-832.8037237462113
2021-09-06 06:00:00,-1113.0090557882863
2021-09-06 06:15:00,-997.0147794526084
2021-09-06 06:30:00,-892.9641656649006
2021-09-06 06:45:00,-1120.4788595157738
2021-09-06 07:00:00,-1231.2701576247182
2021-09-06 07:15:00,-2113.7537438177283
2021-09-06 07:30:00,-2833.4152010630432
2021-09-06 07:45:00,-2821.356043834045
2021-09-06 08:00:00,-2763.201785472574
2021-09-06 08:15:00,-2829.2197729691584
2021-09-06 08:30:00,-2747.9405935545847
2021-09-06 08:45:00,-2305.5276295695426
2021-09-06 09:00:00,-1661.809923290782
2021-09-06 09:15:00,-1382.6189266999315
2021-09-06 09:30:00,-1626.2334406834675
2021-09-06 09:45:00,-1611.802594451783
2021-09-06 10:00:00,-1599.9382947104325
2021-09-06 10:15:00,-2037.2911033289315
2021-09-06 10:30:00,-2119.958730705604
2021-09-06 10:45:00,-2355.672788434955
2021-09-06 11:00:00,-2465.50637076402
2021-09-06 11:15:00,-2469.8669686559647
2021-09-06 11:30:00,-2789.119637977158
2021-09-06 11:45:00,-2980.3398906286493
2021-09-06 12:00:00,-2995.483298689522
2021-09-06 12:15:00,-3201.9553878759234
2021-09-06 12:30:00,-3164.389883213089
2021-09-06 12:45:00,-3335.01378016839
2021-09-06 13:00:00,-3398.297733152217
2021-09-06 13:15:00,-3335.7105706329653
2021-09-06 13:30:00,-3297.477589297433
2021-09-06 13:45:00,-3277.7621906489903
2021-09-06 14:00:00,-3307.38944145197
2021-09-06 14:15:00,-2255.6804226002864
2021-09-06 14:30:00,-1896.894653478729
2021-09-06 14:45:00,-1851.790448141165
2021-09-06 15:00:00,-2316.684076707666
2021-09-06 15:15:00,-2715.618744019704
2021-09-06 15:30:00,-2806.9108895012587
2021-09-06 15:45:00,-2795.961482655352
2021-09-06 16:00:00,-2691.488376002715
2021-09-06 16:15:00,-2472.9673438255472
2021-09-06 16:30:00,-2423.672012198861
2021-09-06 16:45:00,-2373.380488175704
2021-09-06 17:00:00,-2311.78251997941
2021-09-06 17:15:00,-2077.7611003708635
2021-09-06 17:30:00,-2026.4445583164363
2021-09-06 17:45:00,-1872.1369359644389
2021-09-06 18:00:00,-1584.3218470297318
2021-09-06 18:15:00,-2735.439801679708
2021-09-06 18:30:00,-2599.6098081928926
2021-09-06 18:45:00,-2084.645418356118
2021-09-06 19:00:00,-1800.9495930147043
2021-09-06 19:15:00,-1691.0258794705296
2021-09-06 19:30:00,
2021-09-06 19:45:00,-1917.1235937889087
2021-09-06 20:00:00,-1556.9498016573666
2021-09-06 20:15:00,-1529.4888946705391
2021-09-06 20:30:00,-1593.1102170737313
2021-09-06 20:45:00,-1427.2490266421248
2021-09-06 21:00:00,-1352.4049459270614
2021-09-06 21:15:00,-1616.6782464140622
2021-09-06 21:30:00,-1608.4735727522454
2021-09-06 21:45:00,-1453.933285797273
2021-09-06 22:00:00,-1280.603202472612
2021-09-06 22:15:00,-32.29801377803939
2021-09-06 22:30:00,0.3997716307505329
2021-09-06 22:45:00,0.3422053731126935
2021-09-06 23:00:00,0.3007308819144637
2021-09-06 23:15:00,0.2686760420611393
2021-09-06 23:30:00,0.2420902213729472
2021-09-06 23:45:00,0.213704185052219
2021-09-07 00:00:00,0.1931083907259497
2021-09-07 00:15:00,-123.28233243857338
2021-09-07 00:30:00,-475.6259611249329
2021-09-07 00:45:00,-717.350894840402
2021-09-07 01:00:00,-118.98012824781722
2021-09-07 01:15:00,-799.223899001232
2021-09-07 01:30:00,1.9131896907929329
2021-09-07 01:45:00,1.8014869854351585
2021-09-07 02:00:00,1.77267084655259
2021-09-07 02:15:00,1.5114578763313615
2021-09-07 02:30:00,1.4782008352032685
2021-09-07 02:45:00,-2390.800873631827
2021-09-07 03:00:00,-1950.728022084504
2021-09-07 03:15:00,-323.4028557796711
2021-09-07 03:30:00,-1.688778976624313
2021-09-07 03:45:00,-667.3773287964943
2021-09-07 04:00:00,-397.32062496187774
2021-09-07 04:15:00,1.550525775643266
2021-09-07 04:30:00,1.403389471878295
2021-09-07 04:45:00,1.3206390498255176
2021-09-07 05:00:00,-6.976529072002078
2021-09-07 05:15:00,-3099.149611663387
2021-09-07 05:30:00,-1964.714966211035
2021-09-07 05:45:00,-1404.3680513855727
2021-09-07 06:00:00,-1338.6859566828723
2021-09-07 06:15:00,-1465.74710635975
2021-09-07 06:30:00,-1478.0826275376533
2021-09-07 06:45:00,-1346.0487773797577
2021-09-07 07:00:00,-1363.2919461051997
2021-09-07 07:15:00,-889.5989907459287
2021-09-07 07:30:00,-3060.6207405531254
2021-09-07 07:45:00,-2242.7674282650587
2021-09-07 08:00:00,-1914.6478413375253
2021-09-07 08:15:00,-1828.763032588953
2021-09-07 08:30:00,-1406.405161361349
2021-09-07 08:45:00,-1321.2817700857547
2021-09-07 09:00:00,-1447.927743633668
2021-09-07 09:15:00,-1469.0202524616238
2021-09-07 09:30:00,-1572.7955921200223
2021-09-07 09:45:00,-1618.6696110147234
2021-09-07 10:00:00,-1425.2497980510193
2021-09-07 10:15:00,-2357.9902261962006
2021-09-07 10:30:00,-2306.3585081382053
2021-09-07 10:45:00,-2563.7650847557084
2021-09-07 11:00:00,-2597.277309568716
2021-09-07 11:15:00,-2626.6698790229034
2021-09-07 11:30:00,-2926.07908907316
2021-09-07 11:45:00,-2851.4042649090416
2021-09-07 12:00:00,-3071.6072308282355
2021-09-07 12:15:00,-3185.000699676634
2021-09-07 12:30:00,-3142.916792490389
2021-09-07 12:45:00,-3258.290323111338
2021-09-07 13:00:00,-3449.3019570212205
2021-09-07 13:15:00,-3425.4188927812625
2021-09-07 13:30:00,-3392.218154940068
2021-09-07 13:45:00,-3300.636438562008
2021-09-07 14:00:00,-3344.826018057567
2021-09-07 14:15:00,-2073.262251331156
2021-09-07 14:30:00,-1567.9148633448287
2021-09-07 14:45:00,-1632.2278150123273
2021-09-07 15:00:00,-1927.4846893277784
2021-09-07 15:15:00,-2552.310127178261
2021-09-07 15:30:00,-2652.511601381076
2021-09-07 15:45:00,-2574.54156424487
2021-09-07 16:00:00,-2576.197756943466
2021-09-07 16:15:00,-2302.5954757952027
2021-09-07 16:30:00,-2339.788683180299
2021-09-07 16:45:00,-2237.140151702523
2021-09-07 17:00:00,-2186.272721398688
2021-09-07 17:15:00,-1959.482916016052
2021-09-07 17:30:00,-1731.7299863506946
2021-09-07 17:45:00,-1721.9016411571124
2021-09-07 18:00:00,-1643.176701537538
2021-09-07 18:15:00,-2644.06118765806
2021-09-07 18:30:00,-2405.411056492169
2021-09-07 18:45:00,-1839.7543010718816
2021-09-07 19:00:00,-1561.4851035393565
2021-09-07 19:15:00,-1665.0502869496802
2021-09-07 19:30:00,-1656.5459596617532
2021-09-07 19:45:00,-1507.523864889282
2021-09-07 20:00:00,-1737.2232501581598
2021-09-07 20:15:00,-1426.1378705072043
2021-09-07 20:30:00,-1518.9218716323803
2021-09-07 20:45:00,-1500.4168569050862
2021-09-07 21:00:00,-1512.2175853675146
2021-09-07 21:15:00,-1511.0186291559485
2021-09-07 21:30:00,-1393.595322828841
2021-09-07 21:45:00,-1256.4999504915254
2021-09-07 22:00:00,-1311.5747733522642
2021-09-07 22:15:00,-27.94174045976888
2021-09-07 22:30:00,0.4272845245881826
2021-09-07 22:45:00,0.370895836047188
2021-09-07 23:00:00,0.3376026162983275
2021-09-07 23:15:00,0.2982280848633237
2021-09-07 23:30:00,0.2681489339157409
2021-09-07 23:45:00,0.2450419497107916
2021-09-08 00:00:00,0.2222112418101007
2021-09-08 00:15:00,0.1991361257797974
2021-09-08 00:30:00,-37.47355194088679
2021-09-08 00:45:00,-443.1767537483126
2021-09-08 01:00:00,-470.11611521071353
2021-09-08 01:15:00,-218.6709277532463
2021-09-08 01:30:00,-429.47098869109857
2021-09-08 01:45:00,-622.2882464497277
2021-09-08 02:00:00,
2021-09-08 02:15:00,1.986895750796512
2021-09-08 02:30:00,-696.6272226644684
2021-09-08 02:45:00,-24.51604723266829
2021-09-08 03:00:00,-615.5691139298069
2021-09-08 03:15:00,-4.446342426054911
2021-09-08 03:30:00,-865.1573705243219
2021-09-08 03:45:00,-1183.3468812101355
2021-09-08 04:00:00,0.798469092883014
2021-09-08 04:15:00,-61.11001543540875
2021-09-08 04:30:00,-390.8572984144236
2021-09-08 04:45:00,-6.968250509388928
2021-09-08 05:00:00,1.6070326699361763
2021-09-08 05:15:00,1.476825049567286
2021-09-08 05:30:00,1.3846626971078229
2021-09-08 05:45:00,1.2835410470508166
2021-09-08 06:00:00,1.1823921685145655
2021-09-08 06:15:00,1.1215046518397338
2021-09-08 06:30:00,1.0677095497426856
2021-09-08 06:45:00,1.020278430162055
2021-09-08 07:00:00,0.9645958194716152
2021-09-08 07:15:00,0.907155965074614
2021-09-08 07:30:00,0.8579558112372692
2021-09-08 07:45:00,0.7995258312885503
2021-09-08 08:00:00,0.7306655555087694
2021-09-08 08:15:00,0.6579069123431497
2021-09-08 08:30:00,-2370.57767701026
2021-09-08 08:45:00,-266.8188952333831
2021-09-08 09:00:00,-1897.2515167045835
2021-09-08 09:15:00,-64.91298251926925
2021-09-08 09:30:00,-2.291393912313448
2021-09-08 09:45:00,-764.5320309146235
2021-09-08 10:00:00,-83.09811646699889
2021-09-08 10:15:00,-1531.9284713460831
2021-09-08 10:30:00,-1961.3210043113968
2021-09-08 10:45:00,-1875.319282402747
2021-09-08 11:00:00,-2904.992834165127
2021-09-08 11:15:00,-3518.4969434407512
2021-09-08 11:30:00,-2998.321096446017
2021-09-08 11:45:00,-2640.2022634385658
2021-09-08 12:00:00,-3374.5710185032463
2021-09-08 12:15:00,-3601.943010688285
2021-09-08 12:30:00,-3452.82363381363
2021-09-08 12:45:00,-3419.9075756980155
2021-09-08 13:00:00,-3412.206288110909
2021-09-08 13:15:00,-3422.6014423783545
2021-09-08 13:30:00,-3394.7188903487145
2021-09-08 13:45:00,-3337.734254673452
2021-09-08 14:00:00,-3325.0333234574155
2021-09-08 14:15:00,-3414.41490589873
2021-09-08 14:30:00,-3415.780922706412
2021-09-08 14:45:00,-3426.2774752937976
2021-09-08 15:00:00,-3507.591096832822
2021-09-08 15:15:00,-3462.699353066196
2021-09-08 15:30:00,-3543.829748965807
2021-09-08 15:45:00,-3604.3050686252295
2021-09-08 16:00:00,-3476.8549431924143
2021-09-08 16:15:00,-3157.605773440451
2021-09-08 16:30:00,-2471.1972461425707
2021-09-08 16:45:00,-2124.058480107909
2021-09-08 17:00:00,-2143.233484800929
2021-09-08 17:15:00,
2021-09-08 17:30:00,-1792.2255121325666
2021-09-08 17:45:00,-1565.0681227976377
2021-09-08 18:00:00,-1466.684454589525
2021-09-08 18:15:00,-1310.5154022912136
2021-09-08 18:30:00,-826.9672460726925
2021-09-08 18:45:00,-678.9843646966219
2021-09-08 19:00:00,-609.4850413181307
2021-09-08 19:15:00,-244.08586285862245
2021-09-08 19:30:00,-469.3665459947925
2021-09-08 19:45:00,1.9347582942856647
2021-09-08 20:00:00,1.7462237631632684
2021-09-08 20:15:00,1.6288659843575666
2021-09-08 20:30:00,1.5412476690234735
2021-09-08 20:45:00,1.4196943194446132
2021-09-08 21:00:00,1.3393708324209614
2021-09-08 21:15:00,1.2595084599418482
2021-09-08 21:30:00,1.1714523357332405
2021-09-08 21:45:00,1.1007159680527518
2021-09-08 22:00:00,1.0335098066306911
2021-09-08 22:15:00,0.9803844860848748
2021-09-08 22:30:00,0.9400177857709668
2021-09-08 22:45:00,0.8743674283742563
2021-09-08 23:00:00,0.8283564421091325
2021-09-08 23:15:00,0.7854378965428639
2021-09-08 23:30:00,0.7479405033074539
2021-09-08 23:45:00,0.7320070968585861
2021-09-09 00:00:00,0.6865582858218786
2021-09-09 00:15:00,0.6550683101204194
2021-09-09 00:30:00,0.6184864855004647
2021-09-09 00:45:00,0.5979100854807594
2021-09-09 01:00:00,0.5603065871745403
2021-09-09 01:15:00,0.5395823060918598
2021-09-09 01:30:00,0.5116769328886808
2021-09-09 01:45:00,0.4866147493509279
2021-09-09 02:00:00,0.4842251807142503
2021-09-09 02:15:00,0.4579635344548422
2021-09-09 02:30:00,0.4337738889081873
2021-09-09 02:45:00,0.4150945048034789
2021-09-09 03:00:00,0.4149464817170503
2021-09-09 03:15:00,0.401172747886996
2021-09-09 03:30:00,
2021-09-09 03:45:00,0.3733165204717191
2021-09-09 04:00:00,0.3542757754877753
2021-09-09 04:15:00,0.3391917297817489
2021-09-09 04:30:00,0.3349883664500831
2021-09-09 04:45:00,0.3225127291481516
2021-09-09 05:00:00,0.3133747117671674
2021-09-09 05:15:00,0.3095615721633919
2021-09-09 05:30:00,0.3031242478400839
2021-09-09 05:45:00,0.2877800065819967
2021-09-09 06:00:00,0.2767472701290203
2021-09-09 06:15:00,0.2651026300645395
2021-09-09 06:30:00,0.2420417486922372
2021-09-09 06:45:00,0.2423527455742607
2021-09-09 07:00:00,0.2339559318234713
2021-09-09 07:15:00,0.2163659856003103
2021-09-09 07:30:00,0.2056204534766167
2021-09-09 07:45:00,0.1943004454819425
2021-09-09 08:00:00,0.1833677040951555
2021-09-09 08:15:00,0.1664466220951105
2021-09-09 08:30:00,0.1565296121231482
2021-09-09 08:45:00,0.1442959761081401
2021-09-09 09:00:00,0.1283217003061826
2021-09-09 09:15:00,0.1110811990059481
2021-09-09 09:30:00,0.0910442158067317
2021-09-09 09:45:00,0.081357169315021
2021-09-09 10:00:00,-2940.6395331481167
2021-09-09 10:15:00,-1920.0212398585104
2021-09-09 10:30:00,-435.548013233183
2021-09-09 10:45:00,-94.47717824707578
2021-09-09 11:00:00,-1787.7822859666928
2021-09-09 11:15:00,-2853.028396200324
2021-09-09 11:30:00,-3061.13187411034
2021-09-09 11:45:00,-3152.079687669794
2021-09-09 12:00:00,-2725.070549137314
2021-09-09 12:15:00,-2220.5563607722315
2021-09-09 12:30:00,-2655.387706164892
2021-09-09 12:45:00,-3208.009642546153
2021-09-09 13:00:00,-3496.439070877112
2021-09-09 13:15:00,-3540.3080454447854
2021-09-09 13:30:00,-3128.683606642797
2021-09-09 13:45:00,
2021-09-09 14:00:00,-3507.180658152924
2021-09-09 14:15:00,-3369.182249007554
2021-09-09 14:30:00,-3315.600820606079
2021-09-09 14:45:00,-3215.9741489532776
2021-09-09 15:00:00,-3254.2455553448003
2021-09-09 15:15:00,-3308.841452984595
2021-09-09 15:30:00,-3263.1870619974543
2021-09-09 15:45:00,-2924.659038317926
2021-09-09 16:00:00,-2283.921300600708
2021-09-09 16:15:00,-2209.4329375340435
2021-09-09 16:30:00,-2064.3726068633887
2021-09-09 16:45:00,-1801.1363373672175
2021-09-09 17:00:00,-1941.352799949516
2021-09-09 17:15:00,-1927.1195543224928
2021-09-09 17:30:00,-1576.5716454064527
2021-09-09 17:45:00,-1230.5188414151094
2021-09-09 18:00:00,-1205.157189699352
2021-09-09 18:15:00,-1069.6023092817743
2021-09-09 18:30:00,-81.71722177478526
2021-09-09 18:45:00,1.7032993002136056
2021-09-09 19:00:00,1.5746808284540672
2021-09-09 19:15:00,1.4712664120126775
2021-09-09 19:30:00,1.37735396353407
2021-09-09 19:45:00,1.2861533130192515
2021-09-09 20:00:00,1.1734184858928625
2021-09-09 20:15:00,1.0867007097156898
2021-09-09 20:30:00,1.000808638204657
2021-09-09 20:45:00,0.954354714462578
2021-09-09 21:00:00,0.9131906121342428
2021-09-09 21:15:00,0.8594103142937094
2021-09-09 21:30:00,0.7795361850929261
2021-09-09 21:45:00,0.7623980040720308
2021-09-09 22:00:00,0.7193240116436806
2021-09-09 22:15:00,0.6773495383884047
2021-09-09 22:30:00,0.641662126703633
2021-09-09 22:45:00,0.6013377416319637
2021-09-09 23:00:00,0.5686148862146635
2021-09-09 23:15:00,0.5370656110134842
2021-09-09 23:30:00,0.5177534953215919
2021-09-09 23:45:00,0.493313355432262
2021-09-10 00:00:00,0.4702922545501175
2021-09-10 00:15:00,0.4496688172747068
2021-09-10 00:30:00,0.4187858317454118
2021-09-10 00:45:00,0.3981659964442906
2021-09-10 01:00:00,0.3880649085709275
2021-09-10 01:15:00,0.3654319914590689
2021-09-10 01:30:00,0.3455147850367767
2021-09-10 01:45:00,0.3297206650711284
2021-09-10 02:00:00,0.3180937084682548
2021-09-10 02:15:00,0.3014834640575757
2021-09-10 02:30:00,0.2918449899778434
2021-09-10 02:45:00,0.2809858022503205
2021-09-10 03:00:00,0.2775693005906344
2021-09-10 03:15:00,0.2547298060319837
2021-09-10 03:30:00,0.2530443047663532
2021-09-10 03:45:00,0.241290161150834
2021-09-10 04:00:00,0.2369491109549205
2021-09-10 04:15:00,0.2225841489348597
2021-09-10 04:30:00,0.2147698019169113
2021-09-10 04:45:00,0.204757012326611
2021-09-10 05:00:00,0.1935143469696578
2021-09-10 05:15:00,0.1833057868791338
2021-09-10 05:30:00,0.18061171919562
2021-09-10 05:45:00,0.1672121307433866
2021-09-10 06:00:00,0.1618298507838424
2021-09-10 06:15:00,0.1588505202007066
2021-09-10 06:30:00,0.1552198480467204
2021-09-10 06:45:00,0.1522226544050212
2021-09-10 07:00:00,0.1468843134434603
2021-09-10 07:15:00,0.1429842838065727
2021-09-10 07:30:00,0.1389294925601938
2021-09-10 07:45:00,0.1309384293893009
2021-09-10 08:00:00,0.1259586809358605
2021-09-10 08:15:00,0.1153168848587474
2021-09-10 08:30:00,0.1135565034265316
2021-09-10 08:45:00,0.1020054163578661
